screen_name,created_at,location,source,hashtags,text
UKHomeSecretary,2020-04-10 20:27:38,United Kingdom,Twitter for iPhone,COVID19,"Growing evidence suggests #COVID19 can spread before people show symptoms (pre-symptomatic) and from people who have #coronavirus but never show symptoms (asymptomatic). 
Cloth face coverings help prevent spread of COVID-19 in these situations.
See Q&amp;A: https://t.co/vuYx19woY6. https://t.co/CO6g0GPvGN"
nmackend,2020-04-10 20:27:37,"New York, NY",Twitter Web App,"US, COVID19","“The #US has employed “a colorblind policy” to #COVID19. I propose policy recommendations to reduce the exposure, contraction, &amp; death from #coronavirus for Black Americans. These recommendations also apply to low-income workers &amp; [those] in rural areas.”

https://t.co/nfTuMbHldz"
markfreeman_us,2020-04-10 20:27:36,"South Carolina, USA",Twitter for iPad,,"Batshit crazy - “CDC advises that critical infrastructure workers may be permitted to continue work following potential exposure to COVID-19, provided they remain asymptomatic” ➡️ somebody forgetting asymptomatic transmission?? #COVID19 https://t.co/eno0El1YPA"
DanielNequee,2020-04-10 20:27:32,"Matosinhos, Portugal",Twitter Web App,,"@Allkeyshop join @globalgiving !  Fight the covid19 with the allkeyshop team

https://t.co/ld4c3oZ2Iy

#Allunitedagainstcovid19 #COVID--19 #staysafe #stayathome #GlobalGiving #coronavirus #confinement #Lockdown #Charity #Giveaway @foldingathome https://t.co/MxS204336K"
BeckRushBerry,2020-04-10 20:27:32,"Texas, USA",Twitter for Android,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
BluAngel54,2020-04-10 20:27:28,,Twitter for Android,,"Batshit crazy - “CDC advises that critical infrastructure workers may be permitted to continue work following potential exposure to COVID-19, provided they remain asymptomatic” ➡️ somebody forgetting asymptomatic transmission?? #COVID19 https://t.co/eno0El1YPA"
raffiki_,2020-04-10 20:27:28,Itinerante,Twitter for iPhone,,"Intensive care management of coronavirus disease 2019 (COVID-19): challenges and recommendations 

- maybe there is something of use for you.
#COVID19 

https://t.co/3d8qw9Eh1v https://t.co/mcidPHeZks"
esiobhan_,2020-04-10 20:27:18,"Te-Whanganui-a-Tara, Aotearoa",Twitter for iPhone,,"A Brooklyn judge held a full calendar call on March 12th. When a lawyer raised concerns about the lack of social distancing in the courtroom, the judge said, “If you don’t like it, you can leave.” Two weeks later, the judge died of #COVID19 complications. https://t.co/sycScpquWp"
Beaudancer1,2020-04-10 20:27:18,Texas,Twitter for Android,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
LaniCVillanueva,2020-04-10 20:27:15,Quezon City,Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
tudorinjordan,2020-04-10 20:27:15,"UK, Amsterdam and Aqaba",Twitter Web App,,"Batshit crazy - “CDC advises that critical infrastructure workers may be permitted to continue work following potential exposure to COVID-19, provided they remain asymptomatic” ➡️ somebody forgetting asymptomatic transmission?? #COVID19 https://t.co/eno0El1YPA"
BerghahnAnthro,2020-04-10 20:27:14,New York and Oxford,Hootsuite Inc.,"COVID19, coronavirus","New post on the @FocaalBlog! “In Pipeline, Panic is Unnecessary” – How Poor Nairobians Deal with the advent of the #COVID19 pandemic https://t.co/VdVHR6h0Or This post details the challenges of containing the #coronavirus in African megacities https://t.co/A7TauiGfJt"
j222c,2020-04-10 20:27:13,universe,Twitter for Android,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
AlvarezNimer,2020-04-10 20:27:13,"Ohio, USA",Twitter for Android,COVID19,"""To give you an idea of how bad it is, at this hospital more than 75% of the patients now are #COVID19.""

Sky's @alexrossiSKY witnesses the battles inside an intensive care unit treating #coronavirus patients in Barcelona. 

More on this story here: https://t.co/Sdsslivv3q https://t.co/BMsL6gB7yj"
dankrad,2020-04-10 20:27:13,"London, England",Twitter Web App,,"@technocrypto @krzhang OK, so here's Australia. Small sample size, but still: Median age of deaths is 80: https://t.co/88LTWp68RM
Median age in Australia is 7 years lower than Germany and Italy.
Canada 61% of deaths over 80: https://t.co/KjQH6zg396
Median age 5 years lower than DE and IT"
uciccolella,2020-04-10 20:27:12,Puerto Vallarta Mexico,Twitter for Android,,New from me: A lot of pharmaceutical companies that are doing aggressive PR to brand themselves as a part of the solution to #COVID19 are huge Fox News advertisers sponsoring the spread of medical misinformation https://t.co/tBiVHUP7eZ
ElleElizabeth2,2020-04-10 20:27:12,"New York, United States ",Twitter Web App,,"COVID-19 UPDATE - WASHINGTON CO (4/10, 4PM)
Active PUIs: 197
COVID-19 +: 29
COVID-19 Related Deaths: 1

More info / addl stats: https://t.co/tGOmdCcGDb  

DO YOUR PART - STAY HOME. STOP THE SPREAD. SAVE LIVES. 

#FlattenTheCurve #COVID19 #washingtoncountyny #nypause https://t.co/Y0JZBvTr8S"
hookeeeer,2020-04-10 20:27:11,Em She🔪Her,Twitter for iPhone,,"A Brooklyn judge held a full calendar call on March 12th. When a lawyer raised concerns about the lack of social distancing in the courtroom, the judge said, “If you don’t like it, you can leave.” Two weeks later, the judge died of #COVID19 complications. https://t.co/sycScpquWp"
MimsRtRefuge,2020-04-10 20:27:07,,Twitter for Android,,"Batshit crazy - “CDC advises that critical infrastructure workers may be permitted to continue work following potential exposure to COVID-19, provided they remain asymptomatic” ➡️ somebody forgetting asymptomatic transmission?? #COVID19 https://t.co/eno0El1YPA"
BaronianConsult,2020-04-10 20:27:03,,Twitter Web App,COVID19,Singapore reports 198 new #COVID19 cases; second death from Lee Ah Mooi Old Age Home cluster https://t.co/OBX2wno2jP
ANEIVASOS,2020-04-10 20:27:01,"Stockholm, Schweden",Twitter for Android,,"Explore the NEJM collection of articles and other resources on the Coronavirus (Covid-19) outbreak, including clinical reports, management guidelines, and commentary. #COVID19 #SARSCoV2"
AlvarezNimer,2020-04-10 20:26:59,"Ohio, USA",Twitter for Android,COVID19,"This is the moment staff at Darent Valley Hospital in Dartford cheered as a recovering #COVID19 patient left intensive care.

For the latest updates on #coronavirus, click here: https://t.co/TqQ0SZabHn https://t.co/b0s5l6pqUs"
ISneks2,2020-04-10 20:26:59,,Twitter for Android,,"Batshit crazy - “CDC advises that critical infrastructure workers may be permitted to continue work following potential exposure to COVID-19, provided they remain asymptomatic” ➡️ somebody forgetting asymptomatic transmission?? #COVID19 https://t.co/eno0El1YPA"
Tele1953,2020-04-10 20:26:51,Michigan,Tweetbot for iΟS,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
saneandreal,2020-04-10 20:26:51,,Twitter for iPhone,,"Batshit crazy - “CDC advises that critical infrastructure workers may be permitted to continue work following potential exposure to COVID-19, provided they remain asymptomatic” ➡️ somebody forgetting asymptomatic transmission?? #COVID19 https://t.co/eno0El1YPA"
matifrg,2020-04-10 20:26:51,"New York, NY",Twitter for iPhone,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
TheJester77,2020-04-10 20:26:50,EVERYWHERE,Twitter Web App,,"Batshit crazy - “CDC advises that critical infrastructure workers may be permitted to continue work following potential exposure to COVID-19, provided they remain asymptomatic” ➡️ somebody forgetting asymptomatic transmission?? #COVID19 https://t.co/eno0El1YPA"
olivenealmary,2020-04-10 20:26:48,,Twitter for Android,COVID19,"#COVID19 could reverse the limited progress that has been made on gender equality &amp; women’s rights. 

That's why women &amp; girls must be at the centre of efforts to recover from the pandemic in all countries. 

-- @antonioguterres in new #coronavirus brief: https://t.co/7ZAUXaUe7Y https://t.co/KwUQi16Ysx"
screen_name,created_at,location,source,hashtags,text
miszmaria90,2020-04-10 20:26:48,"Queens, NY",Twitter for iPhone,COVID19,"This is the moment staff at Darent Valley Hospital in Dartford cheered as a recovering #COVID19 patient left intensive care.

For the latest updates on #coronavirus, click here: https://t.co/TqQ0SZabHn https://t.co/b0s5l6pqUs"
k_parks14,2020-04-10 20:26:47,"Lexington, KY",Twitter for iPhone,"US, COVID19","“The #US has employed “a colorblind policy” to #COVID19. I propose policy recommendations to reduce the exposure, contraction, &amp; death from #coronavirus for Black Americans. These recommendations also apply to low-income workers &amp; [those] in rural areas.”

https://t.co/nfTuMbHldz"
jackie_kellyRGN,2020-04-10 20:26:46,Kingswinford,Twitter for iPhone,,Bringing end of life expertise together - we have joined up with @MarieCurieWM and @brumshospice to provide a new service. #coronavirus #COVID19 #HereForYou https://t.co/3Nx5Y6lDj1 https://t.co/zgCK1IU85e
spaekman,2020-04-10 20:26:44,,Twitter for Android,,"Batshit crazy - “CDC advises that critical infrastructure workers may be permitted to continue work following potential exposure to COVID-19, provided they remain asymptomatic” ➡️ somebody forgetting asymptomatic transmission?? #COVID19 https://t.co/eno0El1YPA"
DjShocker08,2020-04-10 20:26:43,Sacramento ,Twitter for Android,,A letter to Detroit's leaders: How we can stop coronavirus from taking more black lives https://t.co/HzBGOqJMZD via @freep @JessieKimbrough @meggerber @UREssien @DrNRedmond #COVID19
abc13houston,2020-04-10 20:26:42,"Houston, TX",TweetDeck,"Covid19, abc13",Wow! The @NRGpark last resort #Covid19 medical shelter is up!! Dramatic difference. Take a look! #abc13 background: https://t.co/8Nc9rfhoih https://t.co/ZrEO3N5eLq
rosenbergann,2020-04-10 20:26:41,Palo Alto and New York,Twitter for iPhone,COVID19,"#COVID19 is not only challenging global health systems, but testing our common humanity. 

Gender equality and women’s rights are essential to getting through this pandemic together, to recovering faster, and to building a better future for everyone.

https://t.co/LsfAcITRsb"
sashaknows,2020-04-10 20:26:41,"L.A., baby...",Twitter for iPhone,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
JoeSchoroth,2020-04-10 20:26:38,"Mississauga, Ontario",Twitter for iPad,,"Life will not return to complete normalcy, but we will not be locked in our homes for a year and a half. That is just ridiculous.

The sooner we adopt universal use of masks, the sooner we can get back to work and school.

#cdnpoli #COVID19
https://t.co/qREi5nGbSb"
officialemblog,2020-04-10 20:26:37,Illinois,Twitter for iPhone,COVID19,People who do not show symptoms of #COVID19 may still be able to spread it. A face covering can help prevent you from spreading COVID-19 to other people. Use things like scarves or bandanas. Visit https://t.co/OCoRunCLE7 for more. https://t.co/Edn5oKYwaL
alexdln_,2020-04-10 20:26:35,SLMC,Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
over_711,2020-04-10 20:26:32,Montreal,Twitter Web App,COVID19,"Why are the numbers of confirmed #COVID19 infections so high? The test for COVID-19 is rigged to test positive for COVID-19. How? 

#Coronavirus (SARS-CoV-2) RT-qPCR Detection Kit contain primers which are in essence virus genome sequences taken from clinical samples of the virus https://t.co/HOzqcypqsG https://t.co/vBApYwpWIv"
jasp_ah,2020-04-10 20:26:32,"Malden, MA",Twitter for iPhone,,"Batshit crazy - “CDC advises that critical infrastructure workers may be permitted to continue work following potential exposure to COVID-19, provided they remain asymptomatic” ➡️ somebody forgetting asymptomatic transmission?? #COVID19 https://t.co/eno0El1YPA"
BenjamminGold,2020-04-10 20:26:31,"Atlanta, Georgia",Twitter for iPhone,"COVID19, coronavirus",🙏 most infected with #COVID19 live but why does #coronavirus effect people differently? Variables include 1. viral dose 2. your genes 3. route by which virus enters body 4. virus strength 5. your immune system. ⁦@JohnsHopkinsSPH⁩ https://t.co/2oAOjCVu7T
FarhangNamdar,2020-04-10 20:26:31,Iraq,Twitter for iPhone,"Coronavirus, Covid19","Indian Police motorcycle with a mounted sidecar machine gun. New York City, May 16 1918. 

This should come back to enforce the quarantine 

COVID-19 #Coronavirus #Covid19 https://t.co/YwYgiWdRaA"
miszmaria90,2020-04-10 20:26:30,"Queens, NY",Twitter for iPhone,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
AlvarezNimer,2020-04-10 20:26:29,"Ohio, USA",Twitter for Android,"brazil, covid19","‘It's already hit the Amazon basin.’

🔎 Learn more about the COVID-19 outbreak: https://t.co/fyERYyNlnh #brazil #covid19 https://t.co/mFSNYWxhtH"
Mert_SF,2020-04-10 20:26:27,"San Francisco, CA",Twitter for Android,,65+ centers and studies have signed on to be part of the COVID-19 Host Genetics Initiative and answer the question: Why do some people have worse #COVID19 symptoms than others? @dalygene talks about the initiative's origin stories and goals. #coronavirus https://t.co/Q0hYYL27O3
Jurado___,2020-04-10 20:26:22,"Comunidad de Madrid, España",Twitter for Android,COVID19,"""To give you an idea of how bad it is, at this hospital more than 75% of the patients now are #COVID19."" 

Sky News' @alexrossiSKY witnesses the battles inside an intensive care unit treating #coronavirus patients in Barcelona. 

More on this story here: https://t.co/SdsslidUbS https://t.co/JjPqpFsusU"
NinaRiggins,2020-04-10 20:26:21,"San Francisco, CA",Twitter for iPhone,"stroke, COVID19",.@GreenJournal Invited Commentary: Acute #stroke preparedness during the #COVID19 pandemic. https://t.co/5O0F3EddRR https://t.co/klg6Pi74y1
taylortaytaylo,2020-04-10 20:26:15,,Twitter for iPhone,,"""This enemy is GENIUS""

Again @realDonaldTrump repeats himself

How can a virus be smart or genius?

He is talking about a different enemy

#Qclues #Conspiracy #Qanon #WWG1WGA #InvisibleEnemy #CoronaVirus #Corona #CoronaConspiracy #ChineseVirus #Covid19 #Covid_19 #GreatAwakening"
GordonMoat,2020-04-10 20:26:14,"Milano, Lombardia",Twitter for Android,"charlesdegaulle, marinenationale, navy, carrier, covid19",50 Sailors Aboard French Aircraft Carrier Test Positive for COVID-19 #charlesdegaulle #marinenationale #navy #carrier #covid19 #coronavirus https://t.co/v21JY6De5C
dpcapturemoment,2020-04-10 20:26:10,"Staten Island, NY",Twitter Web App,COVID19,People who do not show symptoms of #COVID19 may still be able to spread it. A face covering can help prevent you from spreading COVID-19 to other people. Use things like scarves or bandanas. Visit https://t.co/OCoRunCLE7 for more. https://t.co/Edn5oKYwaL
DrEricDing,2020-04-10 20:26:09,Virginia & Washington DC,Twitter for iPhone,COVID19,"Batshit crazy - “CDC advises that critical infrastructure workers may be permitted to continue work following potential exposure to COVID-19, provided they remain asymptomatic” ➡️ somebody forgetting asymptomatic transmission?? #COVID19 https://t.co/eno0El1YPA"
Nelly70Marin,2020-04-10 20:26:00,"Aurora, Colorado",Twitter for iPhone,,New from me: A lot of pharmaceutical companies that are doing aggressive PR to brand themselves as a part of the solution to #COVID19 are huge Fox News advertisers sponsoring the spread of medical misinformation https://t.co/tBiVHUP7eZ
smartplatypus,2020-04-10 20:25:56,"New York, NY",Twitter for iPhone,COVID19,People who do not show symptoms of #COVID19 may still be able to spread it. A face covering can help prevent you from spreading COVID-19 to other people. Use things like scarves or bandanas. Visit https://t.co/OCoRunCLE7 for more. https://t.co/Edn5oKYwaL
Bobssxdj,2020-04-10 20:25:56,Ireland ,Twitter Web App,,"""I'm going to have to make a decision, and I hope to God it's the right decision. But I would say without question it's the biggest decision I've ever had to make,"" #POTUS 

#COVID19 #Coronavirus #QAnon #KAG2020 
https://t.co/0dPa2MJ7Yk"
fotoMCM,2020-04-10 20:25:53,"Chandler, AZ",Twitter for Android,COVID19,People who do not show symptoms of #COVID19 may still be able to spread it. A face covering can help prevent you from spreading COVID-19 to other people. Use things like scarves or bandanas. Visit https://t.co/OCoRunCLE7 for more. https://t.co/Edn5oKYwaL
kathy_kitsona,2020-04-10 20:25:53,,Twitter for iPhone,Covid19,"Watch @HighWireTalk's broadcast: BLOWING THE WHISTLE ON COVID-19  NY Doctor Treating #Covid19 Patients Drops Bombshell; Top Bio Statistician Has a Message for Donald Trump; Fake Coronavirus News Exposed.  #Covid19 #VaccineUnicorn #Ventilators 

https://t.co/UEiYy6CJDo"
ardunaan,2020-04-10 20:25:50,Mumbai,Twitter for Android,COVID19,"5 cats caught from #COVID19 ward die in Kerala, organs to be examined https://t.co/lE6VrXBzDX https://t.co/tGfzzHe2pP"
estuardosigcho_,2020-04-10 20:25:48,,Twitter Web App,,"How does the Coronavirus Compare With SARS, MERS, Swine Flu, Ebola etc.
( Fatality Comparison ) 7th April Update | Bar Chart Race

#Covid_19 #COVID19 #COVID
#WorldHealthDay2020 #StayAtHome #pandemic https://t.co/yFchL4Kwm8"
ssophiapd,2020-04-10 20:25:47,"Kansas City, MO",Twitter for iPhone,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
randvbest,2020-04-10 20:25:46,,Twitter Web App,,New from me: A lot of pharmaceutical companies that are doing aggressive PR to brand themselves as a part of the solution to #COVID19 are huge Fox News advertisers sponsoring the spread of medical misinformation https://t.co/tBiVHUP7eZ
patriotX_6,2020-04-10 20:25:43,,Twitter Web App,"POTUS, COVID19, Coronavirus, QAnon, KAG2020","""I'm going to have to make a decision, and I hope to God it's the right decision. But I would say without question it's the biggest decision I've ever had to make,"" #POTUS 

#COVID19 #Coronavirus #QAnon #KAG2020 
https://t.co/0dPa2MJ7Yk"
lkayArtugZengin,2020-04-10 20:25:42,,Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
NIMRTanga,2020-04-10 20:25:39,Tanga City Tanzania,Twitter Web App,"FactCheck, Viruses, COVID19","#FactCheck: #Viruses cannot travel on radio waves / mobile networks. #COVID19 is spreading in countries without 5G networks. COVID-19 has a clear cause, #SARSCoV2 a new #coronavirus. It is a BIOLOGICAL virus, not electronic. FYI, non-ionizing radiation ≠ ionizing radiation. https://t.co/afrucOS7X6"
nycemergencymgt,2020-04-10 20:25:34,"Brooklyn, New York",Twitter Media Studio,COVID19,People who do not show symptoms of #COVID19 may still be able to spread it. A face covering can help prevent you from spreading COVID-19 to other people. Use things like scarves or bandanas. Visit https://t.co/OCoRunCLE7 for more. https://t.co/Edn5oKYwaL
NancyHWeaver1,2020-04-10 20:25:30,"From New Jersey, now Portland, OR",Twitter for Android,,"All Iowans are pulling for the Hawks on this one. 

“The development, although still in its early stages as it’s only been tested on mice, holds promise for a potential translation into a COVID-19 vaccine, according to UI Health Care officials.” 

https://t.co/bSAXgaHYQa #COVID19 https://t.co/zmvX65CALd"
NilssonvIperen,2020-04-10 20:25:29,,Twitter Web App,COVID19,"""I urge governments to put women and girls at the centre of their efforts to recover from #COVID19"" — @antonioguterres

This new @UN report shows how the #coronavirus outbreak could reverse progress made on gender equality and women’s rights: https://t.co/LWZXhb1Azi

#GlobalGoals"
rjphelpsward,2020-04-10 20:25:26,"Muncie, IN",Twitter for iPhone,"US, COVID19","“The #US has employed “a colorblind policy” to #COVID19. I propose policy recommendations to reduce the exposure, contraction, &amp; death from #coronavirus for Black Americans. These recommendations also apply to low-income workers &amp; [those] in rural areas.”

https://t.co/nfTuMbHldz"
seminary2018,2020-04-10 20:25:20,United States,Twitter for Android,"2019nCoV, COVIDー19, StayHomeSaveLives, CORONAVIRUS, GoodFriday, GoodFriday2020, COVID19, America",Will the United States of America be on COVID-19 coronavirus stay at home lockdown for two years?? Hopefully we can flatten the coronavirus curve by December 2020 #2019nCoV #COVIDー19 #StayHomeSaveLives #CORONAVIRUS #GoodFriday #GoodFriday2020 #COVID19 #America
saymerich07,2020-04-10 20:25:17,,Twitter Web App,,"""Gender equality and women’s rights are essential to getting through this pandemic together."" - @UN Secretary-General, @antonioguterres 

👇 New report spotlights the effects of the #COVID19 pandemic on women and girls.
https://t.co/f2YbIz942k"
FleurantMD,2020-04-10 20:25:13,,Twitter for iPhone,COVID19,A letter to Detroit's leaders: How we can stop coronavirus from taking more black lives https://t.co/HzBGOqJMZD via @freep @JessieKimbrough @meggerber @UREssien @DrNRedmond #COVID19
lesbiREMs,2020-04-10 20:25:12,,Twitter for Android,,"[Don't give up!]
I know this is no joke, and we are in a very delicate situation.. I hope everyone is doing well 😔 We will fight agaist Covid 19 with everything we've got! 👊🏻🔥 and don't worry, they have Heal Materia!

#covid19 #coronavirus #FF7 #finalfantasy7 #cloud #tifa #red https://t.co/iLPJS4KlTS"
_binnny,2020-04-10 20:25:09,in a relationsleep,Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
WoodlawnPost,2020-04-10 20:25:09,ATLANTA/DETROIT/L.A./STOCKHOLM,Twitter Web App,,"Stay Home. Stay Safe. Save Lives. The state of Michigan (@migov) &amp; @MichiganHHS report today, April 10, 2020, 1,279 new COVID-19 cases &amp; 205 deaths. This brings #Michigan's total cases to 22,783 &amp; 1,281 deaths. Find the latest data, info &amp; #COVID19 news at https://t.co/niRBexCYOy https://t.co/F3lNxKu04g"
iaoranane,2020-04-10 20:25:07,Pau,Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
mustLearnMore,2020-04-10 20:25:04,,Instagram,"newyearnewme, doover, stayhome, coronamemes, coronavirus, corona, covid19, covid_19, meme","I wasn't really expecting any of this on New Year's Eve, to be honest... Can we just start over? 2️⃣0️⃣2️⃣0️⃣🚽
• • • • • •
#newyearnewme #doover #stayhome #coronamemes #coronavirus #corona #covid19 #covid_19 #meme… https://t.co/XqI2s7Ie3y"
RaviBatra,2020-04-10 20:25:04,Manhattan,Twitter for iPhone,"Fujifilm, Antiviral, Drug_to_Treat, Coronavirus, China, COVID19",#Fujifilm’s #Antiviral Becomes First Approved #Drug_to_Treat #Coronavirus in #China - #COVID19 - https://t.co/9YK28ykZd4 - Congratulations👏- during holy Passover &amp; Easter weeks - ⁦@AbeShinzo⁩ ⁦@MFA_China⁩ ⁦@POTUS⁩ ⁦@VP⁩ @ChinaAmbUn https://t.co/SC5gUlTlL4
Wasifjaveddar,2020-04-10 20:25:00,Abu Dhabi,Twitter for iPhone,,"Despite a nationwide lockdown due to the COVID-19 threat, attacks on Muslims have increased in different parts of India in the past few days. Not just Muslim persons, but mosques and Muslim-run businesses have also been targetted.

https://t.co/z24qlgXKmq"
SigneWinding,2020-04-10 20:24:55,"Copenhagen, Denmark ",Twitter for iPhone,COVID19,"""I urge governments to put women and girls at the centre of their efforts to recover from #COVID19"" — @antonioguterres

This new @UN report shows how the #coronavirus outbreak could reverse progress made on gender equality and women’s rights: https://t.co/LWZXhb1Azi

#GlobalGoals"
BrianKalish3000,2020-04-10 20:24:50,,Twitter for iPhone,Longread,#Longread: @Stanford University immunologist John Ioannidis calls out media for panicking the public over COVID-19  https://t.co/X4BM5GKOMG @georgiastraight @METRICStanford #Ioannidis #Stanford #covid19 @cinecraig @briankalish3000 #coronavirus #Italy #UnitedStates #NYC #pandemic
wang_junwen,2020-04-10 20:24:45,"Scottsdale, AZ",Twitter for iPhone,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
assiduousgh,2020-04-10 20:24:45,"Kumasi, Ghana",Twitter Web App,COVID19,"Updates on #COVID19 Cameroon

Cameroon has recorded less coronavirus cases and more recoveries today. 

17 persons tested positive for COVID-19 today according to state Media. https://t.co/j2i6sBcKj0"
WaltherCancerIn,2020-04-10 20:24:42,"Indianapolis, Indiana",Twitter Web App,,65+ centers and studies have signed on to be part of the COVID-19 Host Genetics Initiative and answer the question: Why do some people have worse #COVID19 symptoms than others? @dalygene talks about the initiative's origin stories and goals. #coronavirus https://t.co/Q0hYYL27O3
daretothink53,2020-04-10 20:24:35,,Twitter for iPhone,,"A Brooklyn judge held a full calendar call on March 12th. When a lawyer raised concerns about the lack of social distancing in the courtroom, the judge said, “If you don’t like it, you can leave.” Two weeks later, the judge died of #COVID19 complications. https://t.co/sycScpquWp"
SmaoineamhCoach,2020-04-10 20:24:35,Galway,Twitter for iPhone,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
GrocrE,2020-04-10 20:24:30,,Twitter Web App,"Texas, grocery, supermarkets, covid19, coronavirus",Many hospital workers in #Texas will be getting a special delivery from @HEB! #grocery #supermarkets #covid19 #coronavirus #meals #frontlineworkers #frontlineheroes #healthcare https://t.co/Isbs5P4RyE
horch42,2020-04-10 20:24:29,,Twitter for iPhone,"COVID19, 5G","@Education4Libs @QAnon_Report 100% accurate.

Furthermore-
#COVID19 is actually #5G radiation poisoning.

Here's the 5G satellite map. It mirrors the #coronavirus outbreak.

Those satellites were all installed and tested just before the COVID-19 outbreak.

There are no coincidences.

#Q
#QAnon
#QArmy
#RedPill https://t.co/sHWQE1x0IL"
NProtomet,2020-04-10 20:24:28,"Zürich, Switzerland",Twitter Web App,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
rbclouston,2020-04-10 20:24:27,"Ontario, Canada",Twitter for Android,COVID19,"#COVID19
Establishment Commission Feb 2021, to review US response to Covid-19 pandemic 
• Immediate creation of a Committee to oversee distribution federal coronavirus funds
https://t.co/UmaAmuEtJJ"
NAHUFoundation,2020-04-10 20:24:26,"Washington, DC",Twitter Web App,COVID19,"Do you have friends or family who need #COVID19 information in a different language? CDC’s COVID-19 website has options in Spanish, simplified Chinese, Vietnamese, and Korean. Be sure to click the other language tabs here: https://t.co/tt49zOn1hf. https://t.co/5RIhMjOjza"
Wooderson069,2020-04-10 20:24:16,"Pennsylvania, USA",Twitter Web App,,New from me: A lot of pharmaceutical companies that are doing aggressive PR to brand themselves as a part of the solution to #COVID19 are huge Fox News advertisers sponsoring the spread of medical misinformation https://t.co/tBiVHUP7eZ
Cosmopeleton,2020-04-10 20:24:16,"Chest Of Drawers, Bristols",Twitter Web App,,I’ve just been fitted for PPE and we’re about to go into an intensive care unit at Milton Keynes Hospital to witness the incredible efforts of medics treating Covid 19 patients. Please note we won’t be depleting the hospital’s PPE stock #COVID19 #coronavirus #nhs https://t.co/L20jDvjc8i
