screen_name,created_at,location,source,hashtags,text
justinenlawson,2020-04-21 16:12:48,"California, USA",Twitter for iPhone,,"@GOPLeader @ax5050fox @realDonaldTrump People will remember the Covid-19 period as the failure of the most incompetent, corrupt and sadistic holder of the office of president. And your name will be attached forever to  his as a boot-licking lackey."
Upwardly_Global,2020-04-21 16:12:48,"NY, SF, CH, DC",Twitter Web App,COVID,"17 million Americans have filed for unemployment in the wake of #COVID. Together with @SalesforceOrg, we're committed to helping everyone get back on their feet. We're offering 2,000 free licenses to our online job coaching &amp; skill-building portal: https://t.co/7WY8ocf4ws"
FBIPortland,2020-04-21 16:12:48,"Portland, OR",Hootsuite Inc.,TechTuesday,"Fraudsters are taking advantage of the uncertainty and fear surrounding the COVID-19 pandemic to steal your money and use you as a money mule. This week's #TechTuesday - building a digital defense when it comes to money mule schemes related to COVID-19:  
https://t.co/7wZZyrZBgu https://t.co/M5CLAkAAhD"
_LisaGrace_,2020-04-21 16:12:48,"Indiana, USA",Twitter for Android,,"""CNN host Brooke Baldwin's 'relentless, scary &amp; lonely' COVID-19 battle""  https://t.co/xAGraFAIzr"
SavageSabrinax,2020-04-21 16:12:48,"Michigan, USA",Twitter for iPhone,,I will retweet any information about injustice toward Black people in China until a major news outlet investigates and airs what’s going on. COVID-19 ORIGINATED IN CHINA...and now they’re treating Black people like subhumans as a result?!?! Any excuse to be racist. https://t.co/EhNPPzEMD7
mlcorpuz,2020-04-21 16:12:47,MA via CA,Twitter Web App,,"@BrocktonPolice  &amp; 1ST RESPONDERS FROM SURROUNDING TOWNS SAY THANK YOU TO HOSPITAL WORKERS
We set up Convoy as a way to thank nurses and Good Samaritan Medical Center Staff for working tirelessly to treat patients and try to keep them alive during the Covid-19 outbreak. https://t.co/NGt5VGe0fD"
DougWise9,2020-04-21 16:12:47,DFW Texas,Twitter for Android,,More than 800K COVID-19 cases. More than 43K deaths since 2/29. @realDonaldTrump This is your legacy as POTUS. https://t.co/gMGKcfHj62
iPrepYB,2020-04-21 16:12:47,"Miami, FL",Twitter for iPhone,,@iPrepSGA @GiselleSports @PLC_iPREP @iPrepAcademy @MiamiSup @BalfourYB We will be sending out a yearbook and Covid-19 FAQ later this week.
RebelCapitalist,2020-04-21 16:12:47,"Chicago, IL",Twitter for iPhone,,"These ""liberate America"" protesters don't want liberty. They want control. They want to force others to play by their death-cult rules.
My freedom to live must be every bit as protected as their freedom to die. My latest in @thenation 
https://t.co/fOZyNUmSQ7"
DaBaddman15,2020-04-21 16:12:47,"Little Rock, AR",Twitter for iPhone,,I will retweet any information about injustice toward Black people in China until a major news outlet investigates and airs what’s going on. COVID-19 ORIGINATED IN CHINA...and now they’re treating Black people like subhumans as a result?!?! Any excuse to be racist. https://t.co/EhNPPzEMD7
VtSusie,2020-04-21 16:12:47,"Vermont, USA",Twitter for iPhone,,So. The first governor to start re-opening his state is the one who said last month that he didn't know COVID could be passed by asymptomatic persons? Do I have that right?
CarlNeedsCoffee,2020-04-21 16:12:47,"Lansing MI, USA",Twitter for iPhone,,"This morning nurses protested for PPE - in front of the White House.

They read the names of healthcare workers who have given their lives trying to save others from COVID-19.

And the list felt endless.

This situation is unacceptable. We need to support our nurses. Now. https://t.co/jKl4JpKP3L"
Off_Blck,2020-04-21 16:12:47,"Chapel Hill, NC",Twitter for iPhone,,"Supreme will release a benefit Box Logo Tee to support youth and families facing homelessness during the COVID-19 pandemic. The Box Logo Tee features original artwork by Takashi Murakami.

Available online only in the US and Canada on Friday, April 24th. 

Retail $60 https://t.co/xlMvG4ESja"
hudson75_jeff,2020-04-21 16:12:46,"Newark, DE",Twitter Web App,,Starting to pack on some rona quarantine pounds. Trying to avoid going for the covid 19
clc92982,2020-04-21 16:12:46,"Phoenix, AZ",Twitter for iPhone,,"I am noticing major liberal bot-swarms today.  Newly minted accounts attacking anti-COVID-hysteria tweets en masse.

Clearly, the idiot left is in panic mode as brave red states give them the collective finger and re-open."
MFFFoundation,2020-04-21 16:12:46,"Goffstown, NH",Twitter for Android,,"How have you adjusted your life during the COVID Pandemic where you can still enjoy what you love but also save some money?

https://t.co/hTmcVKwKs8"
Balou8900,2020-04-21 16:12:46,Cottage Grove MN,Twitter for iPhone,,"""Police arrested 15 high-profile pro-democracy figures in connection with allegedly “organizing and participating in unlawful assemblies,” according to the security bureau.""

#CCP: Never let a crisis go to waste.

#COVID #China #HongKong 
@HongKongFP 
https://t.co/qAuEDpaXUv"
kwaidan,2020-04-21 16:12:46,"San Pedro, CA",Twitter Web Client,,"I predict we're going to see lots more stories like this. Man, 60, who said COVID-19 lockdown was 'political ploy' dies of virus https://t.co/gAUG6bU1L5 via @MailOnline"
MycahABC13,2020-04-21 16:12:46,"Houston, TX",Twitter Web App,,No special treatment for Tom Brady during the coronavirus pandemic. https://t.co/iicQU1LzXH
adityasood,2020-04-21 16:12:45,"Los Angeles, CA",Twitter for iPad,,"NEW @MonmouthPoll of NJ

Gov. Phil Murphy (D) approval
Approve - 71% (+50)
Disapprove - 21%

Trump approval
Approve - 41% (-15)
Disapprove - 56%

Murphy COVID-19 handling
Good - 79% (+69)
Bad - 10%

Trump COVID-19 handling
Good - 41% (-11)
Bad - 52%
https://t.co/CgsPMYXk5j"
dunlop_betsy,2020-04-21 16:12:45,"California, USA",Twitter Web App,"25theAmendmentNow, KingTrump, Trump2020, TrumpGenocide2020",We need the #25theAmendmentNow  before #KingTrump ruins what is left of America. I thank him kindly for sending his far right nut jobs to check on Covid but DNR's for those who did attend! #Trump2020  idiots own death with him now. #TrumpGenocide2020 https://t.co/fM9evkuZJR
flowersranda9,2020-04-21 16:12:45,"Indiana, USA",Twitter for Android,,"Why is he not wearing a mask?
It has not been 14 days since his diagnosis, yet he walks around ouyside, potentially putting others at risk.

 https://t.co/25TUau1H8e"
Scout2462,2020-04-21 16:12:45,"Spokane, WA",Twitter Web App,,"Yamiche Alcindor, the Arya Starks of the White House Press Corps,  told the Covid-19 Night King that a family got sick because they saw Trump hosting rallies while the coronavirus was spreading across the country: https://t.co/FfywItzgeK https://t.co/BHROejGQNi"
Heerak4Congress,2020-04-21 16:12:45,"Arlington, Virginia",Twitter Web App,,"Nursing unions @nynurses are filing lawsuits against health departments &amp; state governments for not providing adequate protection, which leads to nurses dying from COVID-19! Are nursing organizations ethically bound to protect nurses? @AACNursing @NLN 

https://t.co/1A1MaysHYk"
JanetEvelyn,2020-04-21 16:12:45,"Brighton, Michigan",Twitter Web App,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
Carmen4Truth,2020-04-21 16:12:45,"Texas, USA",Twitter for iPad,,"COVID-19 'Survivor' Chris Cuomo And CNN Pretend He Just Left His Basement. But He Was Berating A Bicyclist On Easter Sunday.

Fredo lies again... https://t.co/OniuY7vTsX"
AmeirahRose,2020-04-21 16:12:45,"Milwaukee, WI",Twitter Web App,Wisconsin,"In #Wisconsin there are 106 people TOTAL in the entire state hospitalized with this virus. When this report came out, it was 112. And, @GovEvers continues his communist, unconstitutional shut down of Wisconsin, taking away our rights &amp; liberties. https://t.co/I23MbSYvAC"
Dhivehi_Lawyer,2020-04-21 16:12:44,"New York, NY",Twitter for Android,,Do these people WANT a wider spread of COVID-19? https://t.co/bY6PSfLAcC
WrestlingInc,2020-04-21 16:12:44,"Denver, CO",TweetDeck,,"Trish Stratus, Mickie James, Lita, and others thank frontline workers.

https://t.co/8AihUGKqGt https://t.co/3bpGxUBOdm"
GazSportsSchert,2020-04-21 16:12:44,"Billings, Montana",Twitter for iPhone,,Story posting soon @billingsgazette: state of Montana and Yellowstone County commissioners have announce additional National Guard activation to build a temporary medical care facility at MetraPark in Billings as part of state reopening plan. Will be for non COVID-19 patients.
mkvga,2020-04-21 16:12:43,"Springfield, IL",Twitter for Android,,More than 800K COVID-19 cases. More than 43K deaths since 2/29. @realDonaldTrump This is your legacy as POTUS. https://t.co/gMGKcfHj62
ValerieeeKillss,2020-04-21 16:12:43,LA,Twitter for iPhone,,So. The first governor to start re-opening his state is the one who said last month that he didn't know COVID could be passed by asymptomatic persons? Do I have that right?
MindyKarns1,2020-04-21 16:12:43,Berwick PA,Twitter for iPhone,,@DeAnna4Congress Oh pretty much everything... BUT I'm still alive and don't have covid because I listened to my Democratic governor and stayed the Hell away from morons that are out protesting the fact they can't get their roots touched up... a$$
DanNomura,2020-04-21 16:12:43,"Berkeley, CA",Twitter for iPad,,"Small molecule binding to SARS-COVID RNA. So much room in this space for discovering new chemical matter, chemical reactions, and screening methodologies!

https://t.co/GT9r4R1pxg"
happyborg,2020-04-21 16:12:43,"California, USA",Twitter for Android,coronavirus,TRAGIC DEATH: Skylar developed a rare form of meningitis earlier this month after testing positive for #coronavirus. The 5-year-old was put on a ventilator for 2 weeks before she died. Both of her parents are veteran first responders https://t.co/6gSCM9Wi4f https://t.co/X8cQRn3aRz
trojanenvy,2020-04-21 16:12:42,"Los Angeles, CA",Twitter Web App,,How well is President Donald Trump doing in handling the Covid-19 crisis?
americanpandi,2020-04-21 16:12:42,"New York, USA",Twitter Web App,"PRC, COVID19, Mandarin, precautions, pandemic, americanpandi","The Maritime Safety Agency of the #PRC updates ""Guidance on the prevention &amp; control of #COVID19 on board V2.0"" in English &amp; new #Mandarin. Main amendments: crew changes &amp; #precautions against the #pandemic. This &amp; more at #americanpandi's COVID-19 space: https://t.co/L31Hu5joBs https://t.co/wYhZQLUO2U"
JimBlack48,2020-04-21 16:12:42,"Stevens County,  WA",Twitter for Android,,"In our tri-county area, population ~500,000, we've had 361 cases of COVID-19 &amp; 18 deaths. ~36 deaths/M population - 1/4 national average. WHY can't those under 50yo &amp; without risk go back to work NOW????
@GovInslee"
PR_Guy_Vic,2020-04-21 16:12:42,"Essex, MA",Twitter Web Client,Covid,Watch out for #Covid-19 scams! https://t.co/z4zd3JhUqg
brent74,2020-04-21 16:12:42,"Indiana, USA",Twitter Web App,,"@CynzGodzchild2 @DrEtiquette @KevinKtk789 That journalist is always telling the public to be deathly afraid of Covid-19. And just the general public knowing the scientific name of a fleeting respiratory virus is a crime. 

Current events loves to romanticize itself."
holdengraber,2020-04-21 16:12:42,"Los Angeles, CA",Twitter for iPhone,QuarantineTapes,"Today on the #QuarantineTapes critical care physician Daniela Lamas takes a call with Paul Holdengräber to discuss the new dynamics of caregiving during the COVID-19 era and shares real accounts from the frontline.

Tune in at 9:30 (PDT) on https://t.co/xrkvuXibH3 https://t.co/OCfBL8R0gF"
erasmojohnson,2020-04-21 16:12:42,"Michigan, USA",Twitter Web App,,"MI Gov. says she has no plan yet on reopening MI's economy after WuFlu shutdown. ""We won't just resume life like it was pre-WuFlu.""

On protesters: ""In WW II ppl weren't lining up at the Capitol to protest."" She asked VP to echo stay at home feelings. Ha!

https://t.co/2Dn7pqYy99"
SassyLady904_,2020-04-21 16:12:41,"Florida, USA",Twitter for Android,,@KeepLookingUp6 @RichardOasDavis @ACTBrigitte @Chuck91417307 For what? Telling the guy he's a jerk for wishing COVID-19 on people?
necanet,2020-04-21 16:12:41,"Bethesda, MD",HubSpot,NECASafetyStandDown,"We are happy to announce the #NECASafetyStandDown initiative to recognize the many electricians and utility workers who have been deemed ""essential workers"" during the COVID-19 pandemic. Take part in thanking those for the sacrifices they make to better our country! https://t.co/1Z4WQaOmsq"
montclairlocal,2020-04-21 16:12:41,"Montclair, NJ",Twitter Web App,,"It could be COVID-19- or it might be allergies. Some tips on how to tell, and handle, in the latest ""To Your Health."" https://t.co/Kc8tgkoEF3 https://t.co/OE3BIU6kiZ"
Nica24,2020-04-21 16:12:41,"New Jersey, USA",Twitter Web App,,"This seems to be the heart of the Trump pandemic ""response.""

https://t.co/tIhK4woCor"
RudyRom14462234,2020-04-21 16:12:41,"Colorado, USA",Twitter for iPad,,"I LIVE IN TENNESSEE 

- I need my hair cut
- I want to go to the grocery
- I want to go to the park/museum
- I am bored to tears

*I’M GOING TO STAY HOME*

WE DON’T KNOW HOW MANY PEOPLE HAVE COVID-19

I’M BORED BUT I’M ALIVE

https://t.co/jYQXTevOcA"
nani4TRUMP,2020-04-21 16:12:40,"Newport Beach, CA",Twitter for iPhone,,"According to new antibody tests, as many as 65 million Americans are already infected with COVID-19. That puts CFR at about 0.06%, or LESS THAN the flu.

You get that Liberal babies? Your precious COVID-19 is LESS DEADLY than the flu.

Trump is calling your bluff."
maplepixel,2020-04-21 16:12:40,Vermont,Twitterrific for iOS,,"You think the economy is bad now? If &amp; when ppl really grasp how nasty COVID-19 is because they know ""recovered"" ppl who stayed out of the hospital but who still have breathing problems, or weakness, whatever -- /then/ people will take isolation seriously."
dredgenhope,2020-04-21 16:12:40,"Boston, MA",Twitter for iPhone,,"My dad lost his job bc of covid and wow if I didn’t have enough reason to hate the place he used to work for for firing me over a minor thing, they did it to my dad, a fairly important staff member, over the quarantine"
LilaFowler2017,2020-04-21 16:12:40,"New York, USA",Twitter Web App,,"This is a photo of President Johnson in 1968 about the time American deaths in Vietnam reached 40,000, the number of Americans dead so far from COVID-19. https://t.co/KU1Gbb9Byf"
swtneerx,2020-04-21 16:12:40,"Honolulu, HI",Twitter for iPhone,,I will retweet any information about injustice toward Black people in China until a major news outlet investigates and airs what’s going on. COVID-19 ORIGINATED IN CHINA...and now they’re treating Black people like subhumans as a result?!?! Any excuse to be racist. https://t.co/EhNPPzEMD7
filafresh,2020-04-21 16:12:39,"Screwston, Texas",Twitter for Android,,"Flights are nearly empty. Airlines have cut service drastically. But still, workers are dying from COVID-19.

A pilot, a flight attendant, a gate agent at LAX airport, a baggage handler at Dallas-Ft Worth and two more at JFK airport--at least 15 dead 

https://t.co/D5NxLYfMlZ"
Sharon07716008,2020-04-21 16:12:39,Small Town U.S.A.,Twitter for Android,,"This morning nurses protested for PPE - in front of the White House.

They read the names of healthcare workers who have given their lives trying to save others from COVID-19.

And the list felt endless.

This situation is unacceptable. We need to support our nurses. Now. https://t.co/jKl4JpKP3L"
queenymom,2020-04-21 16:12:39,"Charlotte, NC, USA",Twitter Web App,,Trump may not even get to the COVID-19 part of his COVID-19 press conference today. https://t.co/MZCpDnpqNY
pameliapam1,2020-04-21 16:12:39,"Indiana, USA",Twitter for iPhone,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
james_hutchie,2020-04-21 16:12:39,"California, USA",Twitter for iPhone,,"Reflexive anti-Westernism is not a virtue by default, and in this case, it is certainly a vice. 

COVID disaster aside, China is an *unrepentant* violator of human rights, perhaps the worst in the world. Don't forget."
LVera35,2020-04-21 16:12:38,OR,Twitter for iPhone,,"Supreme will release a benefit Box Logo Tee to support youth and families facing homelessness during the COVID-19 pandemic. The Box Logo Tee features original artwork by Takashi Murakami.

Available online only in the US and Canada on Friday, April 24th. 

Retail $60 https://t.co/xlMvG4ESja"
RichCareer,2020-04-21 16:12:38,Southern Maine,Twitter Web App,EACE,This is how I feel after COVID-19 #EACE https://t.co/93ITSxyVOC
librarydenizen,2020-04-21 16:12:38,"New Mexico, USA",Twitter for iPad,,"@adrian57590569 @Glitter_Potato_ @GovMLG @NMDOH An account with ZERO followers. Is this you, Michelle Wuhan?
Aren’t you busy importing COVID cases from AZ. into New Mexico?"
moto98405253,2020-04-21 16:12:38,"Auburn, WA",Twitter for Android,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
PghPublicSafety,2020-04-21 16:12:37,"Pittsburgh, PA",Twitter for iPhone,,"This is the COVID-19 Daily Update from the Allegheny County Health Department (ACHD) for April 21, 2020. The following data includes all counts since March 14, when the first case was reported in the county. https://t.co/F0hUQIQ0gD"
DTaylorClay,2020-04-21 16:12:37,"Memphis, TN",Twitter for Android,,"ICYMI: Free COVID-19 testing is available to all Tennesseans, regardless of symptoms.

Expanded testing continues for the next two weekends - April 25-26 and May 2-3. 

Find a site near you: https://t.co/EZFP9SKBxR https://t.co/TAosdF9L89"
LazyBot1234567,2020-04-21 16:12:37,"Oregon, USA",Twitter for Android,,"A short story about why I love @waybackmachine.

I'll start with two pictures.  Spot the difference.

The first is the current correction on Richard Epstein's Covid-19 piece.  The second is a Wayback Machine capture of the correction on the piece as of 2.5 weeks ago. https://t.co/YHInWvxffT"
BoopBoop201,2020-04-21 16:12:37,"New Jersey, USA",Twitter for iPhone,,"@OverlayExpert hey, I am having an issue where my Covid-19 relief donate widget is showing in the edit page but not on the stream? Can you help? It would be amazing if you could."
mandibloom,2020-04-21 16:12:36,"Fond du Lac, WI",Twitter for iPhone,SaferAtHome,"#SaferAtHome is saving lives, and now it's time to turn the dial and begin to reopen our state. That begins with the Badger Bounce Back. Learn about Wisconsin’s plan to get moving again: https://t.co/DYzkG5e39D https://t.co/WwhDRmSVJq"
VanguardLED,2020-04-21 16:12:36,"Lakeland, FL",Twitter Web App,,"COVID-19 Update: April 21, 2020: Building Another Wall https://t.co/BqHduoibic @LynTecPower @HARMAN_Pro @Martin_Global @Lectrosonics @VanguardLED @TheFleaTheater @MetOpera @utahopera @We_are_ESTA #Lectrosonics #LynTec #MartinLighting #VanguardLED"
metzgerl,2020-04-21 16:12:36,"San Diego, CA",Twitter for iPhone,,@TIME There needs to be accounting for why cuomo allowed half the deaths in the country from COVID 19 to occur.
imagine1016,2020-04-21 16:12:36,Maryland,Twitter for iPhone,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
Felix_Forte,2020-04-21 16:12:36,"Los Angeles, CA",Twitter for iPhone,,How @realDonaldTrump failed to protect Americans from COVID-19. Vote @JoeBiden for President.  https://t.co/fvF52bNSLn
The_1st_Tweet,2020-04-21 16:12:36,"Austin, Texas",Twitter for Android,,"@AmethystMoonx @NTant22 @unJustCastiel @realDonaldTrump It is required to be looking for work, but not during the COVID-19. Any other time you lose benefits if you aren't putting in applications and going to interviews."
HeardofGoogle,2020-04-21 16:12:36,"Memphis, TN",Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
SRepasky,2020-04-21 16:12:36,"Lake San Marcos, CA",Twitter for iPhone,,"Is COVID-19 the most contagious, deadly disease to ever strike America?

No?

Then why have we locked down business to stop it, something we have NEVER done before?"
troimanuel_,2020-04-21 16:12:35,"New Jersey, USA",Twitter for iPhone,,@ellasantiiago Covid yes?
welltory,2020-04-21 16:12:35,"New York, USA",Twitter Web App,,"@WishkahBanks @RolandMcCall Hi,
Got the virus? Join our research project to help us fight COVID-19. The goal is to find a relationship between viral illness progression and heart rate variability (HRV), which you can measure at home with our health monitoring app.
📝 Join: https://t.co/5JVHsRi8rt"
joy31608,2020-04-21 16:12:35,NW of LA,Twitter for iPad,,"This morning nurses protested for PPE - in front of the White House.

They read the names of healthcare workers who have given their lives trying to save others from COVID-19.

And the list felt endless.

This situation is unacceptable. We need to support our nurses. Now. https://t.co/jKl4JpKP3L"
oacademia,2020-04-21 16:12:35,"Indiana, USA",Twitter for iPhone,,A Patient’s Home Resource Kit for COVID-19 https://t.co/cRsM3XwPvH
MatzkinHealth,2020-04-21 16:12:35,"San Francisco, CA",Twitter Web Client,,"As COVID-19 disrupts research and patient care, collecting vital signs remotely is important. 

To measure heart rate, which sensor should you choose: EKG or PPG? 

The @elektralabs research team discusses tradeoffs to help you decide:
https://t.co/94dxBjlzue https://t.co/Ij1ROqKsm8"
MoooPapa,2020-04-21 16:12:34,"Missouri, USA",Twitter for Android,,COVID-19 'Survivor' Chris Cuomo And CNN Pretend He Just Left His Basement. But He Was Berating A Bicyclist On Easter Sunday. https://t.co/SW8d6UoqlC via @gatewaypundit
NLVigne,2020-04-21 16:12:34,"Washington, DC",Twitter for iPhone,,"Sobering:
COVID-19’s Hidden Challenge: Spotting Child Abuse When Schools are Closed. Via  @TheCrimeReport https://t.co/GHubIgPg0E"
realgrace31,2020-04-21 16:12:34,Free Julian Assange USA,Twitter for Android,,"Iranian government now extends release from jail of Nazanin Zaghari Ractcliffe for another month.

UK government refuses to release unconvicted journalist Julian Assange, not on trial but facing extradition, from Covid-19 infested Belmarsh jail, despite chronic lung condition."
JustOrdinary13,2020-04-21 16:12:34,Somewhere Minnesota,Twitter for Android,,These penguins took a stroll through the quiet streets of Cape Town as residents in South Africa self-isolate amid COVID-19 lockdown. https://t.co/efBUX6mydx https://t.co/MCtU22fJ5p
N4TVM,2020-04-21 16:12:34,"Notre Dame, IN",TweetDeck,,"""In accordance with the Covid-19 “Safer at Home” guidelines, 'Fraggle Rock: Rock On!' is all shot on iPhone 11 phones from the homes of the production team and individual artists from all over the U.S."""
Toongrrl1990,2020-04-21 16:12:34,Red State California,Twitter for Android,,"Coronavirus does not care about your BMI

https://t.co/fusU3W9WkT"
esbaily,2020-04-21 16:12:34,"Georgia, USA",Twitter Web App,,COVID-19 'Survivor' Chris Cuomo And CNN Pretend He Just Left His Basement. But He Was Berating A Bicyclist On Easter Sunday. https://t.co/SW8d6UoqlC via @gatewaypundit
schowe78,2020-04-21 16:12:34, USA,Twitter for Android,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
andres_fco,2020-04-21 16:12:34,"New York, NY",Twitter for iPhone,,"There is a way to safely reopen by summer, and stay open. It won’t be easy but it can be done. https://t.co/KCYF1ix82C"
sykodelicboi,2020-04-21 16:12:34,"San Jose, CA",Twitter for Android,,"Im running a gofundme page in hopes that I’ll get my money back and in turn whatever else is donated I’ll be giving back to whoever got scammed by this same person. From 5¢ to $20 anything would mean the world to me.Thank you.
https://t.co/J3Z3KKtS0C"
phanofphillies,2020-04-21 16:12:33,"New Jersey, USA",Twitter for iPhone,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
VegasLoLay,2020-04-21 16:12:33,CO,Twitter for Android,tdih,"#tdih 1930 322 inmates were killed in fire at Ohio State Penitentiary. Armed soldiers with machine guns and loaded rifles, forced inmates to stay in burning building. Sentenced to die in prison, just like now with racist practices in response to COVID-19. https://t.co/YlaOCNpBTX"
mustang_kevin,2020-04-21 16:12:33,"Brandywine, MD",Twitter Web App,,"The ONLY thing we should be talking about right now is the fact a cheap &amp; safe drug called Hydr0xychl0r0quine (combined with zinc &amp;/or azithromycin) is curing COVID-19 at an over 99% success rate.

But the MSM is choosing to promote fear instead of the cure.

Enemy of the People!"
EmergePeoria,2020-04-21 16:12:33,"Peoria, Illinois",Twitter Web App,BREAKING,"#BREAKING 4 More COVID-19 Deaths, 482 Additional Cases Reported in Iowa https://t.co/g0eIOZ5iBt https://t.co/9DU5or8Au0"
jakewertz,2020-04-21 16:12:33,"Madison, WI",Twitter for Android,,"Interesting data on covid vs all-cause excess mortality. Unlike elsewhere, Sweden does not seem to undercount covid deaths https://t.co/kzsFMnYSlc"
lish0531,2020-04-21 16:12:33,"Pittsburgh, PA",Twitter for iPhone,,I guess quarantines are only for the little people:  George Stephanopoulos Walking in the Hamptons After COVID-19 Diagnosis https://t.co/i7udCFd9x2 via @TMZ
rockmore,2020-04-21 16:12:33,"Los Angeles, CA",Twitter for iPhone,COVID19,"Screenshot📲, bookmark📌, send to a friend💌. Here are the most recent updates to elections that are impacted by #COVID19 across the country.

See what your state is offering as alternatives to in-person voting: https://t.co/lOyqZXpD5k https://t.co/yR6hHFi1Ct"
BigJuan6,2020-04-21 16:12:33,"El Paso, TX",Twitter for iPhone,,I thought I was fighting COVID-19 last night. Turns out it was just a heartbreak 😓😭
MrMike_H,2020-04-21 16:12:33,"Maryland, USA",Twitter Web App,,"This morning nurses protested for PPE - in front of the White House.

They read the names of healthcare workers who have given their lives trying to save others from COVID-19.

And the list felt endless.

This situation is unacceptable. We need to support our nurses. Now. https://t.co/jKl4JpKP3L"
charmedozarks,2020-04-21 16:12:33,"The Ozarks, MO",Twitter Web App,,"https://t.co/z9iy1BzMSA

This “advice” to “remain positive” is spreading faster than COVID and even faster than fear. The only people that benefit from that are the people already benefiting from predatory systems of capitalism and psychiatry that were in place long before COVID."
DanielleDMont,2020-04-21 16:12:33,NY,TweetCaster for Android,,"In light of the COVID-19 situation, the Lower Zambezi is at risk, with both the people and the animal inhabitants being severely affected. Take a look at our story and how you can help: https://t.co/Wn5APnG0AN https://t.co/UlI9vr2kyA"
ladyinlksd,2020-04-21 16:12:33,USA,Twitter for Android,,"There is a way to safely reopen by summer, and stay open. It won’t be easy but it can be done. https://t.co/KCYF1ix82C"
misslecroy,2020-04-21 16:12:32,"San Angelo, Texas",Twitter for Android,,"New blog: ""Now that COVID-19 is threatening the well-being of our community, we ask ourselves how we can do what we’ve always done – how can we still help our neighbors and preach the gospel to those around us?"" https://t.co/aVUfm4sjiu https://t.co/rYY1K20yQ9"
Rharnick,2020-04-21 16:12:32,"Manhasset, NY",Twitter Web App,,"@brithume Just when I thought I couldn't have a lower opinion of ex newsman, current propagandist Brit Hume he sinks lower then the Chinese Communist Party by continuously promoting a Covid expert who isn't."
HaitiJustice,2020-04-21 16:12:32,"Boston, Massachusetts",Twitter for iPhone,,"These ""liberate America"" protesters don't want liberty. They want control. They want to force others to play by their death-cult rules.
My freedom to live must be every bit as protected as their freedom to die. My latest in @thenation 
https://t.co/fOZyNUmSQ7"
Andrew37x,2020-04-21 16:12:32,"Missouri, USA",Twitter for iPhone,,"Ultimately, the reason for my concern is this: I have been a doctor for 30 years. I work at one of the best medical centers in the world. I have done cancer research for 24 years. COVID is the worst public health problem I have seen. Do not underestimate it. This figure shows it: https://t.co/K1DtLB549C"
nohypechange,2020-04-21 16:12:32,"New York, USA",dlvr.it,,https://t.co/MLzXpcaxqP https://t.co/MLzXpcaxqP 7 Winning War Strategies to Beat COVID-19 https://t.co/X6LvAXREgl Reaction Reflector #OD https://t.co/2hZepinB07
jay_bowes,2020-04-21 16:12:31,"Oxford, MA",Twitter for iPad,,"President Trump now seeks to distract us from his fumbled COVID-19 response by trying to put the blame on immigrants. The truth is many immigrants are on our front lines, protecting us as doctors, nurses, health aids, farmworkers, and restaurant workers. https://t.co/nJef4W5qZK"
TheRealPopeyeO,2020-04-21 16:12:31,"Arizona, USA",Twitter for iPhone,,"CNN's April Ryan Asks If Stay At Home Protestors Should Refuse Medical Care If They Contract COVID 

This is just sickening...

https://t.co/AlL59E0xMh"
sobefox,2020-04-21 16:12:31,"Florida, NY",Twitter for iPhone,NYC,"Day 7: Was on FB live event last night with colleagues from #NYC hospitals. This is 1st time in our collective medical careers we are completely uncertain about how to best prevent, cure and treat #COVID.  It’s an unnerving place to be. @cameronks 
https://t.co/c05GkMSQ7G https://t.co/UA7n4AeeCV"
NJ911EmptySky,2020-04-21 16:12:31,"Liberty State Park, NJ",Twitter for iPhone,JERSEY4JERSEY,"Tune in April 22 for #JERSEY4JERSEY, a one-night broadcast fundraiser to fight the medical, social and economic impact of COVID-19 on New Jersey’s most vulnerable communities with appearances from Bruce, @jonbonjovi, @halsey, @itstonybennett &amp; more. https://t.co/JyGthYCLZp"
Snibble,2020-04-21 16:12:31,"Indianapolis, IN",Twitter Web App,,"I have not looked at the actual data yet...but the existence of this page makes me (provisionally) happy. Thank you @StateHealthIN!
https://t.co/drg6qOjXiA"
