screen_name,created_at,location,source,hashtags,text
LoriSuzanneDell,2020-04-21 16:26:28,"Brunswick, ME",Twitter Web App,,"If you haven't contracted Covid-19 yet, may I suggest Florida or Georgia this weekend?"
urbnfarmer,2020-04-21 16:26:27,"Montague, MI",Twitter Web App,,"All that clean air that cities are experiencing right now?  Here's a good reason to keep it: ""Long-term exposure to NO2 may be one of the most important contributors to fatality caused by the Covid-19 virus."" https://t.co/qFKzX3zTvn"
jazeemom,2020-04-21 16:26:27,"West Palm Beach, FL",Twitter for iPhone,,"Dr. Birx is an Army Colonel and a subject matter expert who has dedicated her life to fighting infectious diseases.

Why shouldn’t she also be able to speak?
 
“Joe Biden: Dr. Anthony Fauci should be 'only person' public hears from during COVID-19 crisis”

https://t.co/K8AsHJLtdA"
rocza,2020-04-21 16:26:27,"Merrimack Valley, MA",Twitter for iPhone,,GUESS WHO GETS A COVID TEST
peter_bellin,2020-04-21 16:26:27,"Suffern, NY",Twitter for Android,,"Tin pot dictator. Pandemic mass murderer. Covid-19 and Trump, a deadly combination. Truth is being purged. Protect the truth tellers. God bless the anonymous sources.
https://t.co/KWQIHsRAXd"
jbarab,2020-04-21 16:26:27,"Takoma Park, MD",Twitter Web App,OSHA,"Reps Bobby Scott, Alma Adams, Donna Shalala &amp; others introduce legislation today requiring #OSHA to protect all workers from COVID-19 &amp; forbid employers from retaliating against workers for reporting unsafe equipment or using their own, more protective respirators and other PPE. https://t.co/J8QEqJAQxy"
35leosa,2020-04-21 16:26:26,"New York, USA",Twitter for Android,,"USC LA. The county did antibody test for Covid19. 2.8 to 5.6 had antibodies. So, 220k to 440k people had Covid-19. 28-55 times higher than initially predict. That means, LA county mortality rate at the absolute highest now, is 0.25%. https://t.co/WZB31s3vYA"
dawnbvaughan,2020-04-21 16:26:26,"Raleigh, NC",Twitter for Android,,There’s a visible lack of Black or brown people in these protests — whom definitely have bones to pick about racial economic disparities and COVID — seen in these Reopen NC photos and videos. https://t.co/jUgLhHzVd7
clmagnino,2020-04-21 16:26:26,"California, USA",Twitter Web App,,"Padding of numbers and fraud...in California COVID-19 cases/deaths. People need to open the eyes, this is not about a virus! https://t.co/3X4b8vFf4S"
angokal,2020-04-21 16:26:26,California,Twitter for iPhone,COVID,"From Sweden: a new study shows at least 11 percent of people in Stockholm have #COVID antibodies (meaning they already have had COVID and recovered). The actual number is likely much higher. (Another scientist in the article says the real figure is 1/3.)

https://t.co/tmXizkqTbZ"
TheMartiScott,2020-04-21 16:26:26,"Charleston, SC",Twitter Web App,,Georgia mayor rips GOP governor for relaxing COVID-19 restrictions while his hospitals are still packed with victims  https://t.co/SG1v4qmgtr
Vinceallison63,2020-04-21 16:26:25,"Independence, LA",Twitter for Android,,"@NationalismUSA7 @ultrajoecomic @magical_trevor @Goldstatetimes The regular flu vaccine never works. They're excuse is always they pick the wrong strain of flu for the year. Why did they pass laws protecting the vaccine manufacturers for liability. 
They're not vaccinating us to protect us. Covid is worse on those vaccinated for the flu."
jpusinsky,2020-04-21 16:26:25,"Morehead City, NC",Twitter for iPhone,,"Now that word has gone out from the CDC to go back through your records and recode any deaths that looked even remotely like COVID-19 as a COVID-19 death, expect to see mini-one-day spikes in death counts from various states - just like we saw from NY.

Hospitals gotta get paid."
OUL27,2020-04-21 16:26:25,"Los Angeles, CA",Twitter for iPhone,,Alarmingly few Americans understand how much car pollution impacts our health — and just how much communities of color and low income populations bear the brunt. But we can't ignore it during COVID-19 — especially if we want to save lives.  https://t.co/GZYhFcP1e7
christi_ricon,2020-04-21 16:26:25,"Austin, TX",Twitter Web App,,"Some popular Austin restaurants, bars now closed for good due to COVID-19 https://t.co/fTK2qvatUb https://t.co/zM9OZHzi20"
FinancialSense_,2020-04-21 16:26:25,"San Diego, CA",Twitter Web App,,Some very good food for thought by @bpmehlman on how COVID-19 could muck up the election this fall. See full slide deck: https://t.co/F4Sqc8Cl48 https://t.co/ZKM2861DaX
sasodooda,2020-04-21 16:26:25,"Vancouver, WA",Twitter for iPhone,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
pet_loverva,2020-04-21 16:26:25,"Virginia, USA",Twitter for iPhone,,"💔ON DEATH ROW💔""BECAUSE OF""....COVID 19 THEY WILL KILL MANY HEALTHY PUPS💔STAND UP FOR MANDATORY SPAY /NEUTER AND - REAL - ""NO KILL""... 💀PALM VALLEY ANIMAL SOCIETY/BEST FRIENDS SOCIETY Edinburg TX rescue@pvactx.org https://t.co/7c3whkxrBU"
PaulWestonEden,2020-04-21 16:26:25,"Colorado, USA",Twitter Web App,,"Tuesday, April 21st

U.S. COVID-19 DEATHS

.01%

May we come out of hiding yet?

The invisible killer is not as lethal as the visible tyranny of government.

#ReOpenColorado
#ReOpenTheRepublic https://t.co/99zUU27r5y"
K8_Waters,2020-04-21 16:26:25,"Washington, DC",Twitter for iPhone,,"Who's behind the recent surge in domains urging the reopening of various U.S. states from COVID-19 quarantine restrictions? Can't say the answer is shocking, but it sure explains a lot: Mostly gun rights advocates and conservative policy groups https://t.co/9VNKPw7VLl https://t.co/1YZHiEwDeg"
WFKARS,2020-04-21 16:26:24,"Maine, USA",Twitter Web App,,"@ACShilton I would desperately love to return to my gym, but will probably stay away in any case for a long while, given what I do and my fear of being the person who unwittingly brings Covid there"
jasmineliconx,2020-04-21 16:26:24,"El Paso, TX",Twitter for iPhone,,"Amoeba is a place where people can be themselves &amp; music reigns supreme. Our stores have weathered many storms, but we don’t know that we can get through COVID-19.

We must humbly ask for your help. If you are able to donate, we would be forever grateful. https://t.co/JnwbwQaMlZ"
SBurnsFootball,2020-04-21 16:26:24,"Philly, PA......St. Aug, FL",Twitter Web App,Covid,With the #Covid questions surrounding college football.  I expect this year to be the largest group of players ever to apply for the NFL supplemental draft.  #NFLDraft
domacoblue,2020-04-21 16:26:24,"Washington, USA",Twitter for Android,,"Emerging cluster of cases in North Dakota: 128 cases associated with one energy plant in Grand Forks

https://t.co/38NvOpylOY"
jason_nadolski,2020-04-21 16:26:24,"Wonder Lake, IL",Twitter for Android,,"@mitchellvii According to the latest numbers related to covid deaths in America, a total of 43,006 there are at least 860 3⁄25 deaths per state.

How can someone be 3⁄25 dead? 

Must be a hoax.

But maybe this will help you:
https://t.co/XgoMcikBec"
bobbidigi0,2020-04-21 16:26:24,"Detroit, MI",coding_news,,"The takeaway?

1. The coronavirus is just the flu.
2. There is no reason for a quarantine or social distancing.
3. There is a vaccine that we're not being told about.
4. There is a secret elite club that gets special treatment.
5. We are being lied to.

#coronavirus #Covid_19 https://t.co/1GzJAD5wXm"
andyecon,2020-04-21 16:26:24,"Austin, TX",Twitter Web App,,Reuters covering @Jonheathcote and my paper on distributional effects of lock downs during COVID pandemic: https://t.co/JORVf9FY5m
DrewDeesReports,2020-04-21 16:26:23,"Gainesville, FL",Twitter for iPhone,,"I would love to put together a feature piece to honor our college and high school graduates who have missed out on so much due to COVID-19. If you are a student or parent and interested in being included in my feature, please send me a message or email deesreports@gmail.com 😊 🎓"
bigrobright,2020-04-21 16:26:23,"New York, USA",Twitter for Android,,"Today, more than 38,700 National Guard members continue to work with our federal, state and local partners to respond to the COVID-19 pandemic. Always Ready, Always There! 📷: https://t.co/ptiLYXh0ar #InThisTogether https://t.co/jhgNKXOYXA"
Happyja,2020-04-21 16:26:23,"Washington, DC",Twitter for iPhone,,@BradHancock17 @CBSNews You don’t it’s right to question the Governor of state that has HALF the dead in this Country from Covid-19?
AltmanErin,2020-04-21 16:26:23,"Florida, USA",Twitter for iPhone,,"Richard Epstein originally said the Covid-19 threat was overrated and only 500 Americans would die. 

In the most recent iteration of his piece he says it’s overrated and only 50,000 Americans will die."
Ibrahim01722494,2020-04-21 16:26:23,"Salem, OR",Twitter for Android,,"At this rate of cases testing positive for COVID 19., the only sensible thing for India to follow is to #extend_lockdown till #June to prevent the disease from spreading further."
1Huskerfan2,2020-04-21 16:26:22,"Washington, USA",Twitter for iPhone,,"MUST-READ: ""Trump Says He’ll End Obama-Era Funding To Chinese Lab That May Have Spawned The Coronavirus""

(@DailyCaller @DavidKrayden)

https://t.co/Nf7Tvr2RGF"
ninamags10,2020-04-21 16:26:22,"El Paso, TX",Twitter for iPhone,,"▪️44.7 million immigrants call the U.S. home (as of 2018)
▪️ Around 78% of farm workers who ensure produce gets to grocery stores are immigrants
▪️280,000 undocumented healthcare workers are fighting COVID-19 despite their uncertain futures

Immigrants make America great."
karla_thirion,2020-04-21 16:26:22,"Austin, TX",Twitter for iPhone,,"Worried that a Mexican was gonna take your job?
Well COVID-19 took your job, now you’re relying on the same Mexicans you didn’t want there in your country to harvest and provide food for stores.
When “illegals” become “essential” it’s time to admit you need to change perspective. https://t.co/sRKODHcIpw"
mn_stan,2020-04-21 16:26:22,"Minneapolis, MN",Twitter Web App,"GeorgeStephanopoulos, CCPVirus, CCPFlu, CoronaVirus, ChineseVirus, DemocratVirus","Clintons' Stooge, @GStephanopoulos.

""Rules are for thee, not for me.""

COVID-19 infected #GeorgeStephanopoulos, wearing his mask as a necklace, seen walking in the Hamptons.

#CCPVirus #CCPFlu #CoronaVirus #ChineseVirus #DemocratVirus
 https://t.co/rjKaw2rOeu via @twitchyteam"
Dougie_g4,2020-04-21 16:26:22,"New York, USA",Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
LittleKope,2020-04-21 16:26:21,"Washington, DC",Twitter Web App,,"This is why I wrote on how structural racism is causing COVID-19 to kill Black people at higher numbers. Not only is opening up states irresponsible, it will cause MORE death for Black people who live in the South and Midwest: https://t.co/NWknThMB1u. https://t.co/tnVrY4gID4"
RickMcCargar,2020-04-21 16:26:21,"Portsmouth, VA",Twitter Web App,,"@EcoSenseNow @Celtiegirl Not traffic accidents, but every death suspected of being related to covid-19, no test required as of Alert no 2: https://t.co/hwORZ44XSB"
Avonan,2020-04-21 16:26:21,"Ohio, USA",Twitter for iPhone,COVID19,"""Milwaukee Health Commiss Jeanette Kowalik said seven people contracted #COVID19 through election-related activities. That includes showing up to vote at 1 of the 5 polling places in the City of Milwaukee, or they worked at one of the polling sites.""
https://t.co/86bFvUbj0S"
CakeBossRalph,2020-04-21 16:26:20,"Jersey City, NJ",Twitter for Android,,"HOPE is just a gift away. COVID-19 has devastated so many families across the country.  Because of this, there will be a surge in families needing a little assistance this Christmas.  If you are in the position to help, please donate today: https://t.co/JGZeZbUELX https://t.co/UA0AdJvRRX"
VorzugOfficial,2020-04-21 16:26:20,Phoenix Arizona,Twitter Web App,,Wuhan doctors who were critically ill with coronavirus wake up to find that their skin has turned dark https://t.co/hNN7I8sN63
NHL_Mencken,2020-04-21 16:26:20,"Golden Valley, MN",Twitter for Android,,"@asymmetricinfo Well then what about covid lives? (Those who avoided death by car accidents, flu, etc., because they just stayed home.)"
PrestonMitchum,2020-04-21 16:26:20,"Washington, DC",TweetDeck,"StayHomeGeorgia, COVID",Georgians deserve the best. We notice Black and brown people in the South and Midwest being doubly impacted. Many of these are the same states that have not expanded Medicaid. This is the perfect storm for negative health consequences. #StayHomeGeorgia #COVID
carollansing,2020-04-21 16:26:20,"Washington, USA",Twitter for iPhone,,Roger Stone suggested Monday that Bill Gates may have had a hand in the creation of coronavirus so that he could plant microchips in people’s heads to know who has and has not been tested for COVID-19. #PardonRogerStone  https://t.co/NGB5hcsfa1
chaoticmuslamic,2020-04-21 16:26:20,"South Carolina, USA",Twitter for Android,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
ShirleyRitenour,2020-04-21 16:26:20,Brooklyn NY,Twitter for iPhone,,"There is a way to safely reopen by summer, and stay open. It won’t be easy but it can be done. https://t.co/KCYF1ix82C"
InnotechWindows,2020-04-21 16:26:20,"BC, AB, AK, WA, OR, MN",Twitter Web App,,Join us for a live conversation this Wednesday 11 a.m. EDT (the first in a 7 week series) on how a green renovation wave can help our economy come roaring back post COVID-19. Register here: https://t.co/j99aGlNLkG  More info on the series here: https://t.co/xURn3katXh https://t.co/XXYvEm8l6G
afridijalil,2020-04-21 16:26:20,Washington DC,IFTTT,,"66 new COVID-19 confirmed cases in Afghanistan, total 1,092 https://t.co/m7k4MxP29S"
InLWithLBeingL,2020-04-21 16:26:19,"Maine, USA",Twitter for iPhone,,"Iranian government now extends release from jail of Nazanin Zaghari Ractcliffe for another month.

UK government refuses to release unconvicted journalist Julian Assange, not on trial but facing extradition, from Covid-19 infested Belmarsh jail, despite chronic lung condition."
FairVoteGA,2020-04-21 16:26:19,Georgia,Twitter for iPhone,,"This is genocide. Republican party leaders want to satisfy their own material needs by killing the most vulnerable. They know that black and brown people are disproportionately dying from Covid-19.

White people must speak out now. Don't be complicit.

https://t.co/KaGnXzrk8O"
SherylNantus,2020-04-21 16:26:19,"Brownsville, Pennsylvania",TweetDeck,,"Covid did not escape from a Chinese lab.

China is an untrustworthy, paranoid, autocratic state with a history of deadly epidemiological coverups (SARS), and it mishandled and lied about the covid crisis early on. 

But covid is not a bioweapon.

1/ https://t.co/eKwNEXys9v"
DeviantBehavir,2020-04-21 16:26:19,"Chicago, IL",Twitter Web App,,"COVID's Ability To Mutate Underestimated, Study Finds - https://t.co/hGX2gHDidv https://t.co/6X7LPBIoYq"
bdavis06516,2020-04-21 16:26:19,"North Carolina, USA",Twitter for Android,,Actor Cuba Gooding Jr.’s trial  has been delayed due to Covid-19. It was supposed to start today. He’s plead not guilty to charges of forcible touching and sexual abuse related to the alleged groping of three women at Manhattan hotspots.  L&amp;C will keep you updated on trial dates.
ArchbishopWood,2020-04-21 16:26:19,"Warminster, PA",Twitter Web App,VikingHeroes,"THANK YOU Jennifer McElroy, AWHS Class of 1996.

Jennifer is currently working in the ICU and Emergency Room in Naples, Florida. 

She is proud to be a part of the amazing medical community caring for Covid-19 patients and is thankful for the support!

#VikingHeroes https://t.co/yHps55WsYx"
J_KnightNY,2020-04-21 16:26:19,"Buffalo, NY",Twitter for iPhone,,"Before CCP was killing people with Covid-19, they were killing people with fentanyl"
Gill_Cait,2020-04-21 16:26:19,"Altus, OK",Twitter for iPhone,,"Ashlee Ramirez, a registered nurse who has spent the last month working long hours in an emergency room and helping to intubate COVID-19 patients, has not received stimulus money because she files her taxes jointly with her husband, Fredy, a Honduran citizen https://t.co/7AAeUWqjRP"
RuizEuler,2020-04-21 16:26:18,"Detroit, Michigan",Twitter Web App,COVID19,"#COVID19 is menacing the whole of humanity – and so the whole of humanity must fight back.

-- @antonioguterres at launch of Global Humanitarian Response Plan for  #coronavirus. https://t.co/vusV9bnhSM https://t.co/ftPtvRNI12"
shifd1,2020-04-21 16:26:18,Pennsylvania,Twitter Web App,,"Throughout this COVID-19 panic, I've remained one of the few, steadfast voices of reason. After all the fake models and data, we now have hope again!

If I helped you in 2016 and you appreciate my voice now, please donate generously. Thanks! :-)

https://t.co/DwrP5foSjw"
wickedwoman1,2020-04-21 16:26:18,"Connecticut, USA",Twitter for Android,,"On Friday, I pressed ICE for its plan to stop a coronavirus outbreak in detention &amp; called for release of non-violent detainees. After our briefing, ICE announced 19 additional confirmed cases of COVID-19, 18 of them in a single facility in Monroe, LA."
ItsJustJill,2020-04-21 16:26:18,Great State Of Texas,Twitter for iPhone,,"Brian Stelter said in his newsletter that Cuomo’s wife contracted COVID-19. Cuomo in his Jesus video says she doesn’t have it. Cuomo was also witnessed on record at another property 60 miles from his basement.

How is this not a colossal Milli Vanilli like scandal for CNN? https://t.co/8kF725WLEK"
LarryBoorstein,2020-04-21 16:26:18,"Virginia, USA",Twitter Web App,,"@sahilkapur President Trump's action in closing the border,when 22 million have lost their jobs, there are 788,920 confirmed cases of COVID-19 and 43,500 deaths is another dog whistle to racist xenophobic supporters who exult in hatred for immigrants,""mainstream media,"" ""leftists,"" Democrats"
acustom19,2020-04-21 16:26:18,"Pennsylvania, USA",TweetDeck,COVID19,"#COVID19 Update (as of 4/21/20 at 12:00 am):
• 1,296 additional positive cases of COVID-19
• 34,528 total cases statewide 
• 1,564 total deaths statewide
• 132,323 patients tested negative to date

County-specific information + statewide map: https://t.co/7pzosEXhEX"
IndivisWstchr,2020-04-21 16:26:18,"Westchester County,  NY",Twitter for iPhone,,"Deputy County Executive Ken Jenkins, County Office of Emergency Services Director of EMS and Chief of Communications Michael Volk discuss EMS services and the Covid-19 pandemic. #WCThankYou 

🔗: https://t.co/foKYRewpy6"
XULA_COC,2020-04-21 16:26:17,"New Orleans, LA",Twitter for iPhone,,"Gert Town residents: Please come out and receive contactless Covid-19 testing. NOLA Health Dept is testing at risk populations, this week on the Xavier campus whether or not you are showing symptoms. Address: 3600 Lowerline St, New Orleans, LA 70125 https://t.co/eQY014O6bh"
mattsheehan88,2020-04-21 16:26:17,"Oakland, CA",Twitter Web App,,"New paper linking anti-Chinese tweets on Covid to accts w/ hallmark of Russian disinfo ops.

Prime example of what we cited in open letter on anti-Asian racism: ""Injustice &amp; divisions in the US can be exploited by other governments for strategic purposes."" https://t.co/M2qQZEhi2o https://t.co/CaB0M9KLH6 https://t.co/9gAxYCQGAd"
JaredHuffman,2020-04-21 16:26:17,Northern California,Twitter Web App,,"I'm honored to have a cameo in this Humboldt-based musical collaboration lamenting the weird balance between ""alone"" and ""together"" during our COVID-19 lockdown!  https://t.co/Zhwvd5OGO8"
FormerDem3,2020-04-21 16:26:17,"Pennsylvania, USA",Twitter for iPhone,,.@realDonaldTrump request copies of ALL death cert’s marked COVID-19 as main cause of death where underlying conditions were killing them already. Dem tactics 2 inflate #’s make this a scam+no different from the flu! We’ve been had+it’s all about the election @TheJusticeDept https://t.co/zbn6UyVEhm
ThrashSuzanne,2020-04-21 16:26:17,"Mississippi, USA",Twitter for iPad,,"It gets worse for the CDC. We knew the CDC sent out ""bad"" test kits. Now we know the kits were actually infected with COVID-19. And it wasn't a failure at a single lab.

At least 2 of the 3 labs that prepared and shipped these kits, sent infected ones.
https://t.co/oCwRpyg0Jb"
saurabhvashist_,2020-04-21 16:26:17,"Boston, MA",Twitter Web App,,"""China's fight against facts and truth about COVID-19.""
 
There. Fixed it! https://t.co/X0gBiGpbO8"
SourcetheSpring,2020-04-21 16:26:16,"Silver Spring, MD",Hootsuite Inc.,"COVID19, Maryland, Coronavirus","The @MarylandAging Department has modified its Senior Call Check program to include call-ins to provide updates of pertinent information during the #COVID19 emergency:

https://t.co/YFJwIIVZBj

#Maryland #Coronavirus https://t.co/m1M4cZSmhH"
CliffviewPilot,2020-04-21 16:26:16,"Cresskill, NJ",Daily Voice Sync,"COVID, dailyvoice, bergenjail, bcj","Several Bergen County Jail staffers have been medically cleared to return to work after testing positive or quarantining at home for being in close contact with someone #COVID-19 positive, Sheriff Anthony Cureton said. #dailyvoice #bergenjail #bcj https://t.co/o72kY68DGq"
luna_kats,2020-04-21 16:26:16,"Florida, USA",Twitter for iPhone,,"👀 SIGHTED! 👀
To clear up any confusion, @Buccaneers QB @TomBrady was SIGHTED in one of our 194 beautiful  parks. He was not cited as some media outlets have reported.

We are excited to welcome Tom &amp; everyone back to all of our parks once we have punted COVID-19 downfield! 🏈 https://t.co/EH13MmlAgx"
stayintouchDB,2020-04-21 16:26:16,"San Antonio, TX",Twitter for iPhone,,"LAMBS TO THE SLAUGHTER
President Trump makes ""disturbing"" new plan to widely reopen economy, without a comprehensive testing plan.
@CDCgov @HHSGov @fema #unclear #leaderless #testing #noPLAN @funder @maddow @TVietor08 
https://t.co/Sd0cTrh5Oj"
innovationutd,2020-04-21 16:26:16,"Richardson, Texas",Twitter Web App,BXLaunchPadTS,Proud to see #BXLaunchPadTS alum @Vigilant_io help others during this challenging time. Thank you. @BlackstoneEI @innovationutd https://t.co/f2mOpUFwwk
CathrineHunter,2020-04-21 16:26:16,"Naples, FL",Twitter Web App,,The OCR at U.S. Department of Health and Human Services issues guidance on how covered entities may disclose PHI about individuals exposed to COVID-19 to law enforcement and paramedics in compliance with HIPAA Privacy Rule. Make sure your organization is aware of these changes!
nicole_umayam,2020-04-21 16:26:16,Arizona,Twitter Web App,librariesrock,"“We also use the lunches as an opportunity for outreach because we sometimes send special packets: information coloring books on COVID-19, census activities for kids, reminders for adults to do the census, and more.”
Arizona #librariesrock
 https://t.co/Eh3aPJyrZz"
JonathanSadowsk,2020-04-21 16:26:16,"Shaker Heights, Ohio",Twitter for iPad,,Response of anti-vaxxers to COVID-19 is a real time illustration of what happens when mass irrationality is stress-tested by reality and new fault lines emerge. https://t.co/SWXNpNe4KJ
impkittie,2020-04-21 16:26:15,"Houston, TX",Twitter for iPhone,,@realDonaldTrump Are the deaths from covid invisible?
WKYT,2020-04-21 16:26:15,"Lexington, KY",TweetDeck,,"There are four new COVID-19 testing centers in Kentucky, and I’m at the one I’m Somerset... more at 12:30pm on @WKYT https://t.co/d6ryEmLwWb"
RockDemsRock,2020-04-21 16:26:15,"Janesville, WI",Twitter Web App,,"What do @AndrewYang, @staceyabrams, @ArianaGrande, @playercoalition, @halsey, &amp; @rihanna's @ClaraLionelFdn have in common? They're all supporting today's #Project100 launch: a $100m effort to send cash directly to Americans. #UBI #COVIDrelief https://t.co/qVUiwkuGKX"
MelMedinaCT,2020-04-21 16:26:15,Connecticut,Twitter Web App,,Attention @GovNedLamont -- we need absentee voting for all primaries and elections during the remainder of the COVID-19 outbreak. https://t.co/0oS1hhsINR
GFDA,2020-04-21 16:26:15,"Great Falls, MT",Constant Contact,,"COVID Meetups, Webinars, and Public Comment https://t.co/GWARM5H2OC https://t.co/wQkVJGuwki"
KarlaCam4,2020-04-21 16:26:15,"Chico, CA",Twitter for iPhone,,"Criminals are attempting to exploit COVID-19 through a variety of scams. Be aware of scams selling fake cures or vaccines, posing as government sources such as the IRS, and more. 

Report these scams to the US Dept of Justice by calling 866-720-5721 or emailing disaster@leo.gov https://t.co/Dk63tHkjQU"
FESElem,2020-04-21 16:26:15,"Fortville, Indiana",Twitter for iPhone,,Requesting Your Voice! Please take a few moments to answer 3 questions in regards to your COVID-19 experience with MVCSC. https://t.co/bv9CugnLQi Visit these questions often &amp; rank other's thoughts! #WeRMV https://t.co/2Qk49AGJAR
sarahborwell,2020-04-21 16:26:14,"Maryland, USA",Twitter for Android,tennis,"This wk's podcast: College Tennis, ITA, &amp; COVID-19 with Tim Russell #tennis
cc: @itaceo @ita_tennis @ncaa @college10s2day @zootennis @tennisrecnet @collegetennison @college10sranks @txcollege10s @MWCollege10s @USCollege10s @sarahborwell @imrecruitable https://t.co/aweYF5u4g9"
Jimsch3150,2020-04-21 16:26:14,"Florida, USA",Twitter for iPhone,,"CNN's April Ryan Asks If Stay At Home Protestors Should Refuse Medical Care If They Contract COVID 

This is just sickening...

https://t.co/AlL59E0xMh"
BIGG_TRELL,2020-04-21 16:26:14,"Alexandria, VA",Twitter for iPhone,,This Covid mess is Teddy as shit
EternaEnamoradx,2020-04-21 16:26:13,"Atlanta, GA",Twitter for iPhone,,"Please sign this petition to include mixed status families in Covid-19 relief. 

https://t.co/DePAdERqeF https://t.co/80DvbHz72P"
Ricky__Clark,2020-04-21 16:26:13,"New York, NY",Twitter for iPhone,,"This crisis might also give us the first instance of lending from CMIM (Chinese-led), which contains an explicit IMF link (over 30% of maximum disbursements). It will be fascinating to see how these organizations tackle COVID-19, and whether they do so together or apart"
steven7_m,2020-04-21 16:26:13,"Massachusetts, USA",Twitter for iPhone,,"In history books will this be called ""The Lost Season"" or ""The Covid Season""?"
anndavisgarvin,2020-04-21 16:26:12,"Michigan, USA",Twitter Web App,,"This is why I wrote on how structural racism is causing COVID-19 to kill Black people at higher numbers. Not only is opening up states irresponsible, it will cause MORE death for Black people who live in the South and Midwest: https://t.co/NWknThMB1u. https://t.co/tnVrY4gID4"
Skulleeroz3334,2020-04-21 16:26:12,"Los Angeles, California",Twitter for iPhone,,.@LLSusa has supported thousands of blood cancer patients and their families through the new LLS COVID-19 Patient Financial Aid Program. Please share or apply now: https://t.co/LRBL7zJkqj https://t.co/2OVXeSuhe4
TxmanLC,2020-04-21 16:26:12,"Texas, USA",Twitter for iPhone,,"Now that word has gone out from the CDC to go back through your records and recode any deaths that looked even remotely like COVID-19 as a COVID-19 death, expect to see mini-one-day spikes in death counts from various states - just like we saw from NY.

Hospitals gotta get paid."
BoboChimpan,2020-04-21 16:26:12,"Chicago, IL",Twitter for Android,,Trump’s Inaction on the COVID-19 Crisis Seems More Deliberate Each Day https://t.co/BtrTWihVFQ via @truthout
realCWOmike,2020-04-21 16:26:12,"Virginia, USA",Twitter for Android,,Dunking on people who die of covid-19 after doubting widespread lockdown orders is becoming a media sport. And it's pretty ugly. https://t.co/BTEoE1BbPz
MomSonya,2020-04-21 16:26:12,"Malden, Missouri, USA",Twitter Web App,COVID19,HHS’ @ACLgov is awarding nearly $1 billion in #COVID19 response funding to support older adults and people with disabilities living in the community + their family caregivers and to advocate for nursing home residents. $500M will go to meals for seniors. https://t.co/aFT0424Kk4 https://t.co/9TxFPQueFX
dana_flo,2020-04-21 16:26:12,"Washington, DC",Twitter Web Client,,Congress Should Not Use COVID-19 Recovery Money to Fund T-Mobile’s Merger Commitments https://t.co/8lxvbEM7U3
C_82l,2020-04-21 16:26:11,"Arkansas, USA",Twitter for iPhone,,"@DineshDSouza @JWeber988 So what. Did they have a clinical diagnosis that was consistent with pandemic?
People were unable to get tested for various reasons.
Tests were sometimes unavailable or inaccurate (especially early on).
I’m more concerned with ongoing COVID-19 deaths d/t testing/treatment delays."
IgnoreNarrative,2020-04-21 16:26:11,"White Plains, NY",Twitter Web App,,"@LevontinCapital @webkowuite @iramneek Yep, exactly.  Likely wouldn't trip until next quarter anyway - makes more sense in my opinion to know where you're at with the season until talking to the lenders.  Obviously not awesome, but not outside of the bounds of other cos similarly affected by Covid."
twilight2000,2020-04-21 16:26:11,Left Coast of the US,Twitter for Android,,"4/ When Covid-19 came for us, it didn't matter whether anyone was left to speak for us, because Covid-19 does not listen. 
It does not care if we are young or old, healthy or sick.

It's infectious and fatal either way.

So is a toxic death cult of social Darwinist cleansing."
dennis_marn,2020-04-21 16:26:11,"Pittsburgh, PA",Twitter for Android,,"MUST-READ: ""Trump Says He’ll End Obama-Era Funding To Chinese Lab That May Have Spawned The Coronavirus""

(@DailyCaller @DavidKrayden)

https://t.co/Nf7Tvr2RGF"
_84Train,2020-04-21 16:26:11,"Pennsylvania, USA",Twitter for iPhone,,"This morning nurses protested for PPE - in front of the White House.

They read the names of healthcare workers who have given their lives trying to save others from COVID-19.

And the list felt endless.

This situation is unacceptable. We need to support our nurses. Now. https://t.co/jKl4JpKP3L"
BonBee81,2020-04-21 16:26:11,"Ohio, USA",Twitter for iPhone,,COVID-19 'Survivor' Chris Cuomo And CNN Pretend He Just Left His Basement. But He Was Berating A Bicyclist On Easter Sunday. https://t.co/SW8d6UoqlC via @gatewaypundit
Saidlacheque,2020-04-21 16:26:11,"Waterloo, IA",Twitter for iPhone,COVID19,"""Milwaukee Health Commiss Jeanette Kowalik said seven people contracted #COVID19 through election-related activities. That includes showing up to vote at 1 of the 5 polling places in the City of Milwaukee, or they worked at one of the polling sites.""
https://t.co/86bFvUbj0S"
not_skeletor,2020-04-21 16:26:11,"CDA, ID",Twitter for Android,,"Last week, protesters in Philadelphia confronted @PhilaCourts judge Marie Coyle, calling her a “murderer.”

Coyle has denied requests from every single arrested person who appeared before her seeking release due to risk from COVID-19 outbreaks in jail. 

https://t.co/P2Mv0jfsbV https://t.co/XaFhhp5TC7"
nbbrdrf,2020-04-21 16:26:11,"Nevada, USA",Twitter for iPhone,Antisemitism,"#Antisemitism Physical Acts Spike 18% In 2019, COVID Only Worsening It https://t.co/TX3XK9y7yD via @SaraCarterDC"
